code5,selected_fpocket_number,overlap_score,pdb_id,chain_id,instance_id,rcsb_entity_id,rcsb30_cluster_id,mapping_status
4pz2A,2,0.7175,4PZ2,A,4PZ2.A,4PZ2_1,RCSB30_68,mapped
4pzdF,1,0.6824,4PZD,F,4PZD.F,4PZD_1,RCSB30_533,mapped
4pzkA,1,0.9265,4PZK,A,4PZK.A,4PZK_1,RCSB30_4539,mapped
4q0kA,1,0.8598,4Q0K,A,4Q0K.A,4Q0K_1,RCSB30_29388,mapped
4q12A,2,0.743,4Q12,A,4Q12.A,4Q12_1,RCSB30_17457,mapped
4q22A,1,0.4762,4Q22,A,4Q22.A,4Q22_1,RCSB30_15336,mapped
4q2bE,3,0.5821,4Q2B,E,4Q2B.E,4Q2B_1,RCSB30_14629,mapped
4q2dA,1,0.6193,4Q2D,A,4Q2D.A,4Q2D_1,RCSB30_39481,mapped
4q2gA,2,0.7635,4Q2G,A,4Q2G.A,4Q2G_1,RCSB30_56103,mapped
4q2tB,3,0.7636,4Q2T,B,4Q2T.B,4Q2T_1,RCSB30_516,mapped
4q3fC,1,0.8416,4Q3F,C,4Q3F.C,4Q3F_1,RCSB30_6424,mapped
4q42B,3,0.9051,4Q42,B,4Q42.B,4Q42_1,RCSB30_1023,mapped
4q4iA,1,0.8188,4Q4I,A,4Q4I.A,4Q4I_1,RCSB30_1529,mapped
4q5hA,1,0.8973,4Q5H,A,4Q5H.A,4Q5H_1,RCSB30_30641,mapped
4q5rA,2,0.6287,4Q5R,A,4Q5R.A,4Q5R_1,RCSB30_1513,mapped
4q60A,1,0.7071,4Q60,A,4Q60.A,4Q60_1,RCSB30_7202,mapped
4q66L,1,0.9691,4Q66,L,4Q66.L,4Q66_3,RCSB30_873,mapped
4q6bA,1,0.679,4Q6B,A,4Q6B.A,4Q6B_1,RCSB30_81325,mapped
4q6fB,1,0.5103,4Q6F,B,4Q6F.B,4Q6F_1,RCSB30_3019,mapped
4q72A,2,0.8002,4Q72,A,4Q72.A,4Q72_1,RCSB30_2797,mapped
4q7fA,1,0.4796,4Q7F,A,4Q7F.A,4Q7F_1,RCSB30_62880,mapped
4q7gA,1,0.9471,4Q7G,A,4Q7G.A,4Q7G_1,RCSB30_5690,mapped
4q86H,1,0.8653,4Q86,H,4Q86.H,4Q86_1,RCSB30_27329,mapped
4q9oA,1,0.8753,4Q9O,A,4Q9O.A,4Q9O_1,RCSB30_537,mapped
4qa4A,1,0.8421,4QA4,A,4QA4.A,4QA4_1,RCSB30_2190,mapped
4qafA,1,0.9084,4QAF,A,4QAF.A,4QAF_1,RCSB30_5945,mapped
4qaiD,1,0.8731,4QAI,D,4QAI.D,4QAI_1,RCSB30_1103,mapped
4qakB,7,0.6548,4QAK,B,4QAK.B,4QAK_1,RCSB30_16450,mapped
4qarB,1,0.8724,4QAR,B,4QAR.B,4QAR_1,RCSB30_38954,mapped
4qbbA,1,0.9296,4QBB,A,4QBB.A,4QBB_1,RCSB30_33364,mapped
4qbmA,1,0.4511,4QBM,A,4QBM.A,4QBM_1,RCSB30_3019,mapped
4qbtA,1,0.5449,4QBT,A,4QBT.A,4QBT_1,RCSB30_5870,mapped
4qbvA,3,0.9321,4QBV,A,4QBV.A,4QBV_1,RCSB30_1329,mapped
4qckA,1,0.7321,4QCK,A,4QCK.A,4QCK_1,RCSB30_15010,mapped
4qdfB,1,0.872,4QDF,B,4QDF.B,4QDF_2,RCSB30_15010,mapped
4qdkB,1,0.7933,4QDK,B,4QDK.B,4QDK_1,RCSB30_31355,mapped
4qecA,1,0.8201,4QEC,A,4QEC.A,4QEC_1,RCSB30_708,mapped
4qeiA,1,0.8788,4QEI,A,4QEI.A,4QEI_1,RCSB30_2865,mapped
4qenA,3,0.8958,4QEN,A,4QEN.A,4QEN_1,RCSB30_22274,mapped
4qf5B,2,0.5828,4QF5,B,4QF5.B,4QF5_1,RCSB30_13579,mapped
4qfhA,1,0.7199,4QFH,A,4QFH.A,4QFH_1,RCSB30_326,mapped
4qflA,1,0.5577,4QFL,A,4QFL.A,4QFL_1,RCSB30_3642,mapped
4qgrB,1,0.7904,4QGR,B,4QGR.B,4QGR_1,RCSB30_1784,mapped
4qh7F,3,0.5912,4QH7,F,4QH7.F,4QH7_1,RCSB30_1040,mapped
4qhtC,1,0.9761,4QHT,C,4QHT.C,4QHT_1,RCSB30_2496,mapped
4qi9C,3,0.8707,4QI9,C,4QI9.C,4QI9_1,RCSB30_899,mapped
4qicA,2,0.5629,4QIC,A,4QIC.A,4QIC_1,RCSB30_16085,mapped
4qidA,1,0.947,4QID,A,4QID.A,4QID_1,RCSB30_780,mapped
4qitB,1,0.8715,4QIT,B,4QIT.B,4QIT_1,RCSB30_7596,mapped
4qjkA,1,0.5887,4QJK,A,4QJK.A,4QJK_1,RCSB30_7601,mapped
4qkdB,1,0.8664,4QKD,B,4QKD.B,4QKD_1,RCSB30_18099,mapped
4qksA,1,0.8972,4QKS,A,4QKS.A,4QKS_1,RCSB30_12210,mapped
4qlcC,2,0.4788,4QLC,C,4QLC.C,4QLC_3,RCSB30_38,mapped
4qm9B,1,0.8107,4QM9,B,4QM9.B,4QM9_1,RCSB30_51023,mapped
4qn2F,1,0.7418,4QN2,F,4QN2.F,4QN2_1,RCSB30_1058,mapped
4qnvB,1,0.8472,4QNV,B,4QNV.B,4QNV_1,RCSB30_1148,mapped
4qnwA,1,0.8243,4QNW,A,4QNW.A,4QNW_1,RCSB30_1103,mapped
4qnyB,1,0.8526,4QNY,B,4QNY.B,4QNY_1,RCSB30_2457,mapped
4qolC,1,0.9319,4QOL,C,4QOL.C,4QOL_1,RCSB30_842,mapped
4qpnA,1,0.9782,4QPN,A,4QPN.A,4QPN_1,RCSB30_7828,mapped
4qpwA,1,0.4123,4QPW,A,4QPW.A,4QPW_1,RCSB30_100107,mapped
4qqcA,1,0.7944,4QQC,A,4QQC.A,4QQC_1,RCSB30_1146,mapped
4qqxC,2,0.5181,4QQX,C,4QQX.C,4QQX_1,RCSB30_43816,mapped
4qrhC,1,0.8257,4QRH,C,4QRH.C,4QRH_1,RCSB30_2387,mapped
4qrnB,1,0.6918,4QRN,B,4QRN.B,4QRN_1,RCSB30_5165,mapped
4qrzA,1,0.8365,4QRZ,A,4QRZ.A,4QRZ_1,RCSB30_39586,mapped
4qs7A,1,0.6607,4QS7,A,4QS7.A,4QS7_1,RCSB30_1141,mapped
4qsvA,3,0.7144,4QSV,A,4QSV.A,4QSV_1,RCSB30_1559,mapped
4qt9B,1,0.6817,4QT9,B,4QT9.B,4QT9_1,RCSB30_29591,mapped
4qtpA,1,0.7588,4QTP,A,4QTP.A,4QTP_1,RCSB30_39695,mapped
4qtuD,1,0.7587,4QTU,D,4QTU.D,4QTU_2,RCSB30_3770,mapped
4qu2A,3,0.7773,4QU2,A,4QU2.A,4QU2_1,RCSB30_9416,mapped
4qu3A,3,0.6768,4QU3,A,4QU3.A,4QU3_1,RCSB30_199,mapped
4qu6A,1,0.7011,4QU6,A,4QU6.A,4QU6_1,RCSB30_6909,mapped
4qu7A,1,0.6669,4QU7,A,4QU7.A,4QU7_1,RCSB30_6909,mapped
4quvA,1,0.6936,4QUV,A,4QUV.A,4QUV_1,RCSB30_1779,mapped
4qvtA,1,0.8479,4QVT,A,4QVT.A,4QVT_1,RCSB30_7859,mapped
4qwiN,1,0.7712,4QWI,N,4QWI.N,4QWI_14,RCSB30_347,mapped
4qwmA,2,0.9411,4QWM,A,4QWM.A,4QWM_1,RCSB30_3240,mapped
4qx6C,2,0.5805,4QX6,C,4QX6.C,4QX6_1,RCSB30_1217,mapped
4qxaA,1,0.9201,4QXA,A,4QXA.A,4QXA_1,RCSB30_3080,mapped
4qysA,1,0.6891,4QYS,A,4QYS.A,4QYS_1,RCSB30_6272,mapped
4qz9A,1,0.852,4QZ9,A,4QZ9.A,4QZ9_1,RCSB30_1110,mapped
4qztB,1,0.8078,4QZT,B,4QZT.B,4QZT_1,RCSB30_1345,mapped
4r0mB,1,0.5365,4R0M,B,4R0M.B,4R0M_1,RCSB30_43389,mapped
4r0tA,2,0.5309,4R0T,A,4R0T.A,4R0T_1,RCSB30_42217,mapped
4r16A,1,0.6266,4R16,A,4R16.A,4R16_1,RCSB30_9194,mapped
4r1mB,2,0.5812,4R1M,B,4R1M.B,4R1M_1,RCSB30_12090,mapped
4r1sA,1,0.7671,4R1S,A,4R1S.A,4R1S_1,RCSB30_934,mapped
4r29D,1,0.6671,4R29,D,4R29.D,4R29_1,RCSB30_29372,mapped
4r2bB,1,0.7896,4R2B,B,4R2B.B,4R2B_1,RCSB30_13807,mapped
4r2fA,1,0.805,4R2F,A,4R2F.A,4R2F_1,RCSB30_237606,mapped
4r2lB,1,0.8681,4R2L,B,4R2L.B,4R2L_1,RCSB30_10019,mapped
4r38C,2,0.7786,4R38,C,4R38.C,4R38_1,RCSB30_54985,mapped
4r39A,1,0.882,4R39,A,4R39.A,4R39_1,RCSB30_54985,mapped
4r4nQ,1,0.5572,4R4N,Q,4R4N.Q,4R4N_1,RCSB30_329,mapped
4r4yA,1,0.9044,4R4Y,A,4R4Y.A,4R4Y_1,RCSB30_9071,mapped
4r57J,1,0.7997,4R57,J,4R57.J,4R57_1,RCSB30_6032,mapped
4r5eA,1,0.8091,4R5E,A,4R5E.A,4R5E_1,RCSB30_7244,mapped
4r6iA,1,0.8352,4R6I,A,4R6I.A,4R6I_1,RCSB30_56758,mapped
4r74C,1,0.9108,4R74,C,4R74.C,4R74_1,RCSB30_25756,mapped
4r7bB,1,0.4412,4R7B,B,4R7B.B,4R7B_1,RCSB30_34310,mapped
4r7iA,1,0.7812,4R7I,A,4R7I.A,4R7I_1,RCSB30_1146,mapped
4r7zA,1,0.6285,4R7Z,A,4R7Z.A,4R7Z_1,RCSB30_20831,mapped
4r84A,2,0.7558,4R84,A,4R84.A,4R84_1,RCSB30_8659,mapped
4r88A,2,0.9287,4R88,A,4R88.A,4R88_1,RCSB30_11057,mapped
4r8qA,1,0.7557,4R8Q,A,4R8Q.A,4R8Q_1,RCSB30_10114,mapped
4r8uA,1,0.9252,4R8U,A,4R8U.A,4R8U_1,RCSB30_744,mapped
4r9gA,1,0.5823,4R9G,A,4R9G.A,4R9G_1,RCSB30_82194,mapped
4r9kC,1,1.0,4R9K,C,4R9K.C,4R9K_1,RCSB30_8483,mapped
4ra0A,2,0.6802,4RA0,A,4RA0.A,4RA0_1,RCSB30_11959,mapped
4ra7B,2,0.9488,4RA7,B,4RA7.B,4RA7_1,RCSB30_24332,mapped
4rabC,1,0.9382,4RAB,C,4RAB.C,4RAB_1,RCSB30_2962,mapped
4rb4I,1,0.9467,4RB4,I,4RB4.I,4RB4_1,RCSB30_33275,mapped
4rc8A,1,0.8348,4RC8,A,4RC8.A,4RC8_1,RCSB30_7531,mapped
4rcmA,1,0.9631,4RCM,A,4RCM.A,4RCM_1,RCSB30_68766,mapped
4rdhC,1,0.8246,4RDH,C,4RDH.C,4RDH_1,RCSB30_18097,mapped
4rdnA,1,0.8708,4RDN,A,4RDN.A,4RDN_1,RCSB30_3942,mapped
4re0A,1,0.7124,4RE0,A,4RE0.A,4RE0_1,RCSB30_1183,mapped
4reiA,1,0.9628,4REI,A,4REI.A,4REI_1,RCSB30_3083,mapped
4reoA,1,0.6843,4REO,A,4REO.A,4REO_1,RCSB30_748,mapped
4rf2B,1,0.8613,4RF2,B,4RF2.B,4RF2_1,RCSB30_3214,mapped
4rflB,1,0.6357,4RFL,B,4RFL.B,4RFL_1,RCSB30_3393,mapped
4rfqA,1,0.8613,4RFQ,A,4RFQ.A,4RFQ_1,RCSB30_36861,mapped
4rg2B,1,0.831,4RG2,B,4RG2.B,4RG2_1,RCSB30_4748,mapped
4rgbA,1,0.7447,4RGB,A,4RGB.A,4RGB_1,RCSB30_11500,mapped
4rhaA,1,0.7622,4RHA,A,4RHA.A,4RHA_1,RCSB30_5447,mapped
4rhxD,1,0.8103,4RHX,D,4RHX.D,4RHX_1,RCSB30_2970,mapped
4ri1A,1,0.7981,4RI1,A,4RI1.A,4RI1_1,RCSB30_31593,mapped
4rifA,1,0.8387,4RIF,A,4RIF.A,4RIF_1,RCSB30_14288,mapped
4riiA,1,0.7893,4RII,A,4RII.A,4RII_1,RCSB30_14288,mapped
4riyA,1,0.9546,4RIY,A,4RIY.A,4RIY_1,RCSB30_6257,mapped
4rizD,1,0.8436,4RIZ,D,4RIZ.D,4RIZ_1,RCSB30_12824,mapped
4rjyA,1,0.4936,4RJY,A,4RJY.A,4RJY_1,RCSB30_3988,mapped
4rk1C,2,1.0,4RK1,C,4RK1.C,4RK1_1,RCSB30_985,mapped
4rk5A,1,0.5041,4RK5,A,4RK5.A,4RK5_1,RCSB30_54124,mapped
4rk7A,1,0.5761,4RK7,A,4RK7.A,4RK7_1,RCSB30_79457,mapped
4rk9A,1,0.6298,4RK9,A,4RK9.A,4RK9_1,RCSB30_58084,mapped
4rkdB,1,0.7843,4RKD,B,4RKD.B,4RKD_1,RCSB30_578,mapped
4rkrD,1,0.9477,4RKR,D,4RKR.D,4RKR_1,RCSB30_80866,mapped
4rksB,1,0.7517,4RKS,B,4RKS.B,4RKS_1,RCSB30_42559,mapped
4rl4A,2,0.6788,4RL4,A,4RL4.A,4RL4_1,RCSB30_1534,mapped
4rl6B,3,0.6809,4RL6,B,4RL6.B,4RL6_1,RCSB30_18311,mapped
4rldA,1,0.4989,4RLD,A,4RLD.A,4RLD_1,RCSB30_40226,mapped
4rlqB,1,0.4607,4RLQ,B,4RLQ.B,4RLQ_1,RCSB30_10104,mapped
4rlrA,1,0.7092,4RLR,A,4RLR.A,4RLR_1,RCSB30_161178,mapped
4rltA,1,0.7848,4RLT,A,4RLT.A,4RLT_1,RCSB30_4091,mapped
4rm0A,1,0.9228,4RM0,A,4RM0.A,4RM0_1,RCSB30_863,mapped
4rm4A,1,0.8783,4RM4,A,4RM4.A,4RM4_1,RCSB30_305,mapped
4rmlA,1,0.7125,4RML,A,4RML.A,4RML_1,RCSB30_5112,mapped
4rnhA,1,0.8441,4RNH,A,4RNH.A,4RNH_1,RCSB30_12691,mapped
4rnuA,1,0.8261,4RNU,A,4RNU.A,4RNU_1,RCSB30_63329,mapped
4rnxB,1,0.7493,4RNX,B,4RNX.B,4RNX_1,RCSB30_1103,mapped
4rp8A,2,0.8845,4RP8,A,4RP8.A,4RP8_1,RCSB30_12646,mapped
4rpfB,1,0.6556,4RPF,B,4RPF.B,4RPF_1,RCSB30_2314,mapped
4rpoD,1,0.9078,4RPO,D,4RPO.D,4RPO_1,RCSB30_6710,mapped
4rppD,1,0.7923,4RPP,D,4RPP.D,4RPP_1,RCSB30_1935,mapped
4rquB,1,0.7652,4RQU,B,4RQU.B,4RQU_1,RCSB30_434,mapped
4rqxA,3,0.7273,4RQX,A,4RQX.A,4RQX_1,RCSB30_2748,mapped
4rrhA,1,1.0,4RRH,A,4RRH.A,4RRH_1,RCSB30_14305,mapped
4rs2B,3,0.7808,4RS2,B,4RS2.B,4RS2_1,RCSB30_22074,mapped
4rslA,1,0.6579,4RSL,A,4RSL.A,4RSL_1,RCSB30_8541,mapped
4rsmA,1,0.9324,4RSM,A,4RSM.A,4RSM_1,RCSB30_23975,mapped
4rt1B,1,0.9342,4RT1,B,4RT1.B,4RT1_1,RCSB30_27849,mapped
4rt5A,2,0.89,4RT5,A,4RT5.A,4RT5_1,RCSB30_233576,mapped
4rtbA,2,0.707,4RTB,A,4RTB.A,4RTB_1,RCSB30_92684,mapped
4rtkA,1,0.9589,4RTK,A,4RTK.A,4RTK_1,RCSB30_6445,mapped
4ru1D,2,0.8985,4RU1,D,4RU1.D,4RU1_1,RCSB30_85694,mapped
4ru2E,1,0.7441,4RU2,E,4RU2.E,4RU2_1,RCSB30_7376,mapped
4rubE,1,0.7582,4RUB,E,4RUB.E,4RUB_1,RCSB30_129,mapped
4runA,1,0.5855,4RUN,A,4RUN.A,4RUN_1,RCSB30_5945,mapped
4rv7D,1,0.8011,4RV7,D,4RV7.D,4RV7_1,RCSB30_3483,mapped
4rvdA,2,0.7297,4RVD,A,4RVD.A,4RVD_1,RCSB30_10460,mapped
4rvuC,1,0.874,4RVU,C,4RVU.C,4RVU_1,RCSB30_4338,mapped
4rwaB,1,0.6709,4RWA,B,4RWA.B,4RWA_1,RCSB30_240,mapped
4rwoC,15,0.4822,4RWO,C,4RWO.C,4RWO_3,RCSB30_6653,mapped
4rx4F,3,0.7673,4RX4,F,4RX4.F,4RX4_3,RCSB30_2,mapped
4rxdB,1,0.7975,4RXD,B,4RXD.B,4RXD_1,RCSB30_1807,mapped
4ry0A,1,0.8079,4RY0,A,4RY0.A,4RY0_1,RCSB30_16583,mapped
4ry9B,1,0.7574,4RY9,B,4RY9.B,4RY9_1,RCSB30_11330,mapped
4ryaA,1,0.969,4RYA,A,4RYA.A,4RYA_1,RCSB30_59508,mapped
4ryfJ,1,0.8649,4RYF,J,4RYF.J,4RYF_2,RCSB30_291,mapped
4rzbA,3,0.9736,4RZB,A,4RZB.A,4RZB_1,RCSB30_26480,mapped
4rzmB,1,0.808,4RZM,B,4RZM.B,4RZM_1,RCSB30_26763,mapped
4rztB,1,0.7948,4RZT,B,4RZT.B,4RZT_1,RCSB30_6780,mapped
4s0gA,1,0.8438,4S0G,A,4S0G.A,4S0G_1,RCSB30_6960,mapped
4s13A,1,0.6718,4S13,A,4S13.A,4S13_1,RCSB30_3201,mapped
4s1bB,1,0.7309,4S1B,B,4S1B.B,4S1B_1,RCSB30_53590,mapped
4s1dE,1,0.9332,4S1D,E,4S1D.E,4S1D_1,RCSB30_1,mapped
4s1hB,1,0.7492,4S1H,B,4S1H.B,4S1H_1,RCSB30_51372,mapped
4s1lA,1,0.521,4S1L,A,4S1L.A,4S1L_1,RCSB30_67614,mapped
4s1oA,1,0.6142,4S1O,A,4S1O.A,4S1O_1,RCSB30_953,mapped
4s1oB,1,0.599,4S1O,B,4S1O.B,4S1O_1,RCSB30_953,mapped
4s1pA,3,0.6673,4S1P,A,4S1P.A,4S1P_1,RCSB30_203297,mapped
4s2tB,1,0.511,4S2T,B,4S2T.B,4S2T_1,RCSB30_22341,mapped
4s2yA,2,0.8368,4S2Y,A,4S2Y.A,4S2Y_1,RCSB30_1387,mapped
4s3gA,1,0.7865,4S3G,A,4S3G.A,4S3G_1,RCSB30_7068,mapped
4s3mA,1,0.815,4S3M,A,4S3M.A,4S3M_1,RCSB30_46772,mapped
4s3rA,1,0.6514,4S3R,A,4S3R.A,4S3R_1,RCSB30_14911,mapped
4sgaA,1,0.7897,4SGA,A,4SGA.A,4SGA_1,RCSB30_32807,mapped
4tglA,2,0.5762,4TGL,A,4TGL.A,4TGL_1,RCSB30_17705,mapped
4thiA,1,0.4814,4THI,A,4THI.A,4THI_1,RCSB30_40703,mapped
4tk1B,5,0.761,4TK1,B,4TK1.B,4TK1_1,RCSB30_2773,mapped
4tkgA,1,0.8913,4TKG,A,4TKG.A,4TKG_1,RCSB30_512,mapped
4tkmB,2,0.6222,4TKM,B,4TKM.B,4TKM_1,RCSB30_31713,mapped
4tkxA,3,0.72,4TKX,A,4TKX.A,4TKX_1,RCSB30_16092,mapped
4tl6A,1,0.4409,4TL6,A,4TL6.A,4TL6_1,RCSB30_2177,mapped
4tlgB,2,0.9344,4TLG,B,4TLG.B,4TLG_1,RCSB30_5072,mapped
4tm3B,2,0.7658,4TM3,B,4TM3.B,4TM3_1,RCSB30_18119,mapped
4tmwA,1,1.0,4TMW,A,4TMW.A,4TMW_1,RCSB30_8517,mapped
4tndA,1,0.7262,4TND,A,4TND.A,4TND_1,RCSB30_2655,mapped
4tnvP,1,0.6878,4TNV,P,4TNV.P,4TNV_1,RCSB30_12226,mapped
4to8B,1,0.7754,4TO8,B,4TO8.B,4TO8_1,RCSB30_1297,mapped
4tptA,1,0.877,4TPT,A,4TPT.A,4TPT_1,RCSB30_6647,mapped
4tq2A,1,0.7066,4TQ2,A,4TQ2.A,4TQ2_1,RCSB30_53711,mapped
4tq5A,2,0.5156,4TQ5,A,4TQ5.A,4TQ5_1,RCSB30_45401,mapped
4tqgA,2,0.5752,4TQG,A,4TQG.A,4TQG_1,RCSB30_16306,mapped
4ts7A,1,0.6768,4TS7,A,4TS7.A,4TS7_1,RCSB30_20314,mapped
4tsfC,1,0.816,4TSF,C,4TSF.C,4TSF_1,RCSB30_76,mapped
4tsmC,1,0.8944,4TSM,C,4TSM.C,4TSM_1,RCSB30_23250,mapped
4tsnC,1,0.8031,4TSN,C,4TSN.C,4TSN_1,RCSB30_3449,mapped
4tsrA,1,0.6808,4TSR,A,4TSR.A,4TSR_1,RCSB30_7182,mapped
4tszQ,3,0.8163,4TSZ,Q,4TSZ.Q,4TSZ_1,RCSB30_1412,mapped
4ttsA,1,0.6995,4TTS,A,4TTS.A,4TTS_1,RCSB30_68,mapped
4tvaA,1,1.0,4TVA,A,4TVA.A,4TVA_1,RCSB30_187,mapped
4tvbB,1,0.6945,4TVB,B,4TVB.B,4TVB_1,RCSB30_11576,mapped
4tvfA,1,0.8144,4TVF,A,4TVF.A,4TVF_1,RCSB30_305,mapped
4tvmA,3,0.5998,4TVM,A,4TVM.A,4TVM_1,RCSB30_1864,mapped
4tvuC,1,0.6369,4TVU,C,4TVU.C,4TVU_1,RCSB30_6291,mapped
4twjA,1,0.6675,4TWJ,A,4TWJ.A,4TWJ_1,RCSB30_3647,mapped
4twlA,1,0.8605,4TWL,A,4TWL.A,4TWL_1,RCSB30_9582,mapped
4twrA,1,0.6611,4TWR,A,4TWR.A,4TWR_1,RCSB30_1788,mapped
4tx9A,1,0.7203,4TX9,A,4TX9.A,4TX9_1,RCSB30_168,mapped
4txjB,2,0.9277,4TXJ,B,4TXJ.B,4TXJ_1,RCSB30_13328,mapped
4txzA,1,0.6187,4TXZ,A,4TXZ.A,4TXZ_1,RCSB30_12706,mapped
4tyvB,1,0.8026,4TYV,B,4TYV.B,4TYV_1,RCSB30_19536,mapped
4u0pA,1,0.519,4U0P,A,4U0P.A,4U0P_1,RCSB30_422,mapped
4u0vA,1,0.8084,4U0V,A,4U0V.A,4U0V_1,RCSB30_8958,mapped
4u0zH,2,0.9078,4U0Z,H,4U0Z.H,4U0Z_1,RCSB30_10304,mapped
4u33D,2,0.9199,4U33,D,4U33.D,4U33_1,RCSB30_5557,mapped
4u40A,1,0.8233,4U40,A,4U40.A,4U40_1,RCSB30_2494,mapped
4u5kB,3,0.8422,4U5K,B,4U5K.B,4U5K_1,RCSB30_19614,mapped
4u5wC,1,0.7666,4U5W,C,4U5W.C,4U5W_1,RCSB30_4517,mapped
4u5xA,1,0.9054,4U5X,A,4U5X.A,4U5X_1,RCSB30_3207,mapped
4u62B,2,0.6638,4U62,B,4U62.B,4U62_1,RCSB30_2298,mapped
4u68B,1,0.7333,4U68,B,4U68.B,4U68_1,RCSB30_25887,mapped
4u6jA,2,1.0,4U6J,A,4U6J.A,4U6J_1,RCSB30_2578,mapped
4u7wB,3,0.6325,4U7W,B,4U7W.B,4U7W_1,RCSB30_34040,mapped
4u8uB,1,0.954,4U8U,B,4U8U.B,4U8U_2,RCSB30_2325,mapped
4u8uE,1,0.8206,4U8U,E,4U8U.E,4U8U_1,RCSB30_2325,mapped
4u8uH,1,1.0,4U8U,H,4U8U.H,4U8U_4,RCSB30_2325,mapped
4u8uO,3,0.4737,4U8U,O,4U8U.O,4U8U_7,RCSB30_16328,mapped
4u8uZ,1,0.9544,4U8U,Z,4U8U.Z,4U8U_3,RCSB30_2325,mapped
4u98A,2,0.7017,4U98,A,4U98.A,4U98_1,RCSB30_8535,mapped
4u9kB,1,0.9342,4U9K,B,4U9K.B,4U9K_1,RCSB30_19753,mapped
4u9uA,1,0.6356,4U9U,A,4U9U.A,4U9U_1,RCSB30_2306,mapped
4u9vA,1,0.748,4U9V,A,4U9V.A,4U9V_1,RCSB30_16223,mapped
4ua3B,1,0.8695,4UA3,B,4UA3.B,4UA3_1,RCSB30_69773,mapped
4uakA,1,0.6627,4UAK,A,4UAK.A,4UAK_1,RCSB30_5655,mapped
4uamC,1,0.7641,4UAM,C,4UAM.C,4UAM_1,RCSB30_440,mapped
4uapA,1,0.8438,4UAP,A,4UAP.A,4UAP_1,RCSB30_117860,mapped
4uaxA,1,0.7245,4UAX,A,4UAX.A,4UAX_1,RCSB30_305,mapped
4ubuB,1,0.5509,4UBU,B,4UBU.B,4UBU_1,RCSB30_891,mapped
4uc3B,1,0.5943,4UC3,B,4UC3.B,4UC3_1,RCSB30_10744,mapped
4ucbB,3,0.9513,4UCB,B,4UCB.B,4UCB_1,RCSB30_7488,mapped
4ud0A,1,0.7267,4UD0,A,4UD0.A,4UD0_1,RCSB30_9717,mapped
4udjE,1,0.6926,4UDJ,E,4UDJ.E,4UDJ_1,RCSB30_20488,mapped
4uekA,1,0.4607,4UEK,A,4UEK.A,4UEK_1,RCSB30_4833,mapped
4ufcA,2,0.8788,4UFC,A,4UFC.A,4UFC_1,RCSB30_9885,mapped
4uiiB,1,0.7474,4UII,B,4UII.B,4UII_1,RCSB30_34527,mapped
4uioA,2,0.9036,4UIO,A,4UIO.A,4UIO_1,RCSB30_1568,mapped
4ulvB,1,0.8503,4ULV,B,4ULV.B,4ULV_1,RCSB30_2723,mapped
4umdA,1,0.9547,4UMD,A,4UMD.A,4UMD_1,RCSB30_2238,mapped
4ummF,1,0.7588,4UMM,F,4UMM.F,4UMM_6,RCSB30_20551,mapped
4uofA,1,0.9629,4UOF,A,4UOF.A,4UOF_1,RCSB30_1276,mapped
4up5A,2,1.0,4UP5,A,4UP5.A,4UP5_1,RCSB30_68469,mapped
4up7A,1,0.9339,4UP7,A,4UP7.A,4UP7_1,RCSB30_31278,mapped
4uqvB,2,0.969,4UQV,B,4UQV.B,4UQV_1,RCSB30_4712,mapped
4ur8D,1,0.788,4UR8,D,4UR8.D,4UR8_1,RCSB30_3494,mapped
4uroB,2,0.8518,4URO,B,4URO.B,4URO_1,RCSB30_377,mapped
4usiC,3,0.8297,4USI,C,4USI.C,4USI_1,RCSB30_18310,mapped
4usqB,1,0.7793,4USQ,B,4USQ.B,4USQ_1,RCSB30_41700,mapped
4utgA,1,0.6345,4UTG,A,4UTG.A,4UTG_1,RCSB30_23165,mapped
4utnA,1,0.6118,4UTN,A,4UTN.A,4UTN_1,RCSB30_1867,mapped
4utuA,3,0.9514,4UTU,A,4UTU.A,4UTU_1,RCSB30_1241,mapped
4uupA,1,0.8384,4UUP,A,4UUP.A,4UUP_1,RCSB30_838,mapped
4uuqA,1,0.6299,4UUQ,A,4UUQ.A,4UUQ_1,RCSB30_5116,mapped
4uurB,1,0.9108,4UUR,B,4UUR.B,4UUR_1,RCSB30_11493,mapped
4uuuB,1,0.6604,4UUU,B,4UUU.B,4UUU_1,RCSB30_4428,mapped
4uuxB,2,0.9793,4UUX,B,4UUX.B,4UUX_1,RCSB30_714,mapped
4uw0A,2,0.7724,4UW0,A,4UW0.A,4UW0_1,RCSB30_25583,mapped
4uxjB,1,0.9057,4UXJ,B,4UXJ.B,4UXJ_1,RCSB30_49363,mapped
4uyaA,1,0.6713,4UYA,A,4UYA.A,4UYA_1,RCSB30_10228,mapped
4uybA,3,0.9735,4UYB,A,4UYB.A,4UYB_1,RCSB30_5072,mapped
4uygC,1,0.7166,4UYG,C,4UYG.C,4UYG_1,RCSB30_1456,mapped
4uzlA,1,0.8673,4UZL,A,4UZL.A,4UZL_1,RCSB30_1371,mapped
4v03A,1,0.9431,4V03,A,4V03.A,4V03_1,RCSB30_15254,mapped
4v08B,3,0.7436,4V08,B,4V08.B,4V08_1,RCSB30_22993,mapped
4v0lB,1,0.976,4V0L,B,4V0L.B,4V0L_1,RCSB30_5630,mapped
